sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Exec-managerial;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;>50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Farming-fishing;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
Male;20-39;White;Never-married;Higher education;North America;Private;Handlers-cleaners;<=50K
